TIMESTAMP,SET.Close,SET50.Close 2,SET100.Close 3,MAI.Close 4,AGRI.Close 5,FOOD.Close 6,FASHION.Close 7,HOME.Close 8,PERSON.Close 9,BANK.Close 10,FIN.Close 11,INSUR.Close 12,AUTO.Close 13,IMM.Close 14,PAPER.Close 15,PETRO.Close 16,PKG.Close 17,STEEL.Close 18,CONMAT.Close 19,CONS.Close 20,PFNREIT.Close 21,PROP.Close 22,ENERG.Close 23,MINE.Close 24,COMM.Close 25,HELTH.Close 26,MEDIA.Close 27,PROF.Close 28,TOURISM.Close 29,TRANS.Close 30,ETRON.Close 31,ICT.Close 32
16-Sep-2016,1479.07,943.94,2109.74,543.52,191.85,13439.82,701.21,46.32,610.42,499.80,2571.51,14656.42,442.79,67.93,1378.43,906.93,3863.89,40.76,13578.96,122.89,187.28,271.29,18325.95,11.05,33705.82,5506.98,58.21,333.94,611.40,286.20,1871.35,153.45
19-Sep-2016,1492.73,951.81,2129.32,560.35,193.42,13625.67,702.91,46.49,617.46,499.49,2617.05,14701.87,448.09,69.26,1406.57,922.35,3961.86,41.04,13593.81,125.82,187.63,274.06,18546.24,11.13,34281.58,5467.04,58.80,333.11,613.20,287.47,1880.13,156.96
20-Sep-2016,1473.78,938.80,2099.01,551.03,191.41,13516.59,698.92,45.66,617.70,494.17,2567.65,14512.56,444.49,67.91,1378.43,899.83,3909.26,40.53,13459.11,122.69,187.70,269.98,18339.87,11.22,33910.18,5417.87,58.35,340.16,606.41,282.85,1848.06,153.60
21-Sep-2016,1487.17,948.33,2120.41,560.31,192.78,13679.14,698.46,45.58,617.97,498.84,2602.54,14620.60,444.20,68.24,1476.89,909.35,3934.04,40.94,13581.72,123.60,187.97,273.77,18590.12,11.05,33998.86,5502.16,59.24,340.52,606.72,284.75,1859.91,154.04
22-Sep-2016,1505.99,961.13,2150.09,563.83,194.59,13899.39,706.06,46.21,614.49,507.37,2638.49,14691.38,447.41,69.25,1575.35,915.92,3999.18,41.21,13719.81,125.94,188.02,277.91,18797.68,11.05,34826.39,5538.26,59.31,353.55,608.24,288.29,1897.89,154.64
23-Sep-2016,1492.88,951.73,2129.41,556.59,193.87,13743.41,708.67,46.01,620.39,502.39,2617.59,14658.10,444.49,68.66,1547.22,911.68,3956.48,40.79,13555.55,123.75,188.30,275.00,18659.25,11.13,34544.31,5501.42,58.95,348.73,603.05,284.76,1901.82,153.03
26-Sep-2016,1490.14,948.87,2123.37,556.59,193.81,13679.00,708.67,46.00,624.74,499.49,2625.17,14614.87,445.25,68.99,1645.68,905.41,3973.66,41.45,13486.99,124.22,188.17,274.87,18607.72,11.05,34611.35,5484.47,58.76,354.48,605.43,284.12,1936.26,153.10
27-Sep-2016,1489.39,947.58,2121.79,557.13,192.47,13663.05,704.57,45.76,622.75,496.28,2630.80,14575.99,442.98,68.49,1589.42,910.53,4001.14,41.33,13478.16,123.94,188.52,276.87,18568.35,11.13,34587.08,5517.24,58.33,351.54,604.88,285.55,1922.44,152.99
28-Sep-2016,1479.58,941.30,2107.35,553.63,192.95,13555.61,697.40,44.66,619.82,493.35,2604.38,14395.51,439.46,68.83,1533.16,896.97,4069.38,40.94,13437.54,122.58,188.65,272.02,18530.14,11.05,34295.68,5500.92,58.29,343.78,601.64,284.35,1914.13,151.39
29-Sep-2016,1491.43,949.91,2126.37,555.74,192.77,13605.87,700.81,44.74,622.62,494.90,2637.64,14491.41,441.86,69.02,1505.02,909.65,4104.12,41.09,13541.07,123.01,189.66,273.69,18933.31,10.97,34760.55,5452.67,58.52,341.54,604.39,283.73,1947.00,152.23
30-Sep-2016,1483.21,944.42,2112.87,551.74,192.35,13604.32,702.88,44.61,634.93,490.81,2615.10,14526.07,442.47,68.38,1476.89,898.99,4159.64,40.86,13451.67,122.68,189.80,272.41,18753.89,10.88,34779.08,5444.73,57.80,330.62,595.45,282.77,1949.61,150.73
03-Oct-2016,1490.94,950.24,2126.07,552.22,192.01,13585.34,702.64,44.54,647.76,494.33,2632.77,14561.25,443.65,68.05,1448.76,905.53,4193.64,40.72,13583.85,122.26,189.78,272.99,19042.02,10.88,34829.10,5461.72,57.64,323.91,602.32,282.23,1970.42,151.01
04-Oct-2016,1509.78,963.83,2156.17,559.87,198.83,13769.78,701.28,45.25,639.70,505.87,2673.82,14806.04,442.38,69.42,1533.16,914.62,4251.97,41.39,13690.17,124.85,190.17,276.62,19140.77,10.88,35403.75,5518.86,57.97,336.01,606.83,285.25,2024.91,152.69
05-Oct-2016,1509.92,962.77,2154.79,560.89,196.67,13851.29,703.35,45.73,633.85,503.47,2650.93,14787.32,443.79,70.79,1589.42,912.56,4261.62,41.43,13694.78,124.82,189.81,278.00,19214.49,10.88,35408.82,5527.83,58.18,333.08,606.16,283.86,2021.09,152.50
06-Oct-2016,1513.86,963.65,2158.13,562.25,196.20,13860.59,704.36,45.61,625.30,503.93,2662.22,14923.65,442.31,71.77,1617.55,927.62,4323.23,41.73,13626.25,127.02,190.56,276.91,19369.58,11.05,35735.74,5494.39,58.37,337.90,604.47,283.67,2030.55,151.99
07-Oct-2016,1504.34,957.23,2143.91,560.33,195.77,13784.15,700.92,45.56,625.58,500.19,2658.39,14704.71,439.72,71.02,1631.62,916.53,4171.37,41.54,13605.96,126.08,190.08,274.62,19217.81,10.88,35700.32,5470.15,57.80,332.25,599.83,281.18,2012.26,151.13
10-Oct-2016,1457.02,927.87,2073.56,533.17,189.48,13296.76,684.97,43.50,617.46,485.03,2538.35,14424.98,427.44,67.44,1519.09,891.47,4023.15,39.70,13247.39,119.32,189.04,265.48,18612.66,10.55,34171.42,5344.61,54.80,311.56,580.28,275.12,1936.78,146.44
11-Oct-2016,1442.21,917.14,2048.30,527.26,189.15,13115.71,679.55,43.07,612.26,480.33,2510.47,14336.68,423.53,66.62,1448.76,884.08,3985.88,39.67,13017.43,117.34,188.26,261.59,18690.61,10.39,33549.33,5268.19,53.67,307.22,585.28,269.35,1941.91,144.58
12-Oct-2016,1406.18,896.30,2000.16,496.51,182.79,12708.04,664.05,41.10,600.35,470.38,2424.37,14280.37,409.17,63.22,1367.18,856.36,3816.98,37.35,12845.06,111.82,184.97,251.01,18417.42,9.80,33089.28,5134.68,50.48,277.72,568.47,256.38,1928.49,140.54
13-Oct-2016,1412.82,906.77,2020.39,493.07,181.27,12935.31,658.33,41.11,588.54,474.35,2416.20,14339.61,398.53,62.44,1420.63,869.41,3764.63,36.92,12821.86,112.84,183.02,251.82,18454.95,9.64,33865.37,5075.81,49.67,277.25,568.03,258.21,1909.53,140.39
14-Oct-2016,1477.61,943.85,2109.65,534.41,191.62,13494.70,685.20,44.18,614.62,490.58,2597.33,14861.91,420.76,65.86,1533.16,902.22,4028.75,39.35,13204.14,120.79,188.23,266.66,19214.21,10.30,35044.16,5333.95,54.11,316.27,582.28,278.59,2016.66,147.54
17-Oct-2016,1477.34,939.76,2104.44,542.42,191.26,13592.64,689.77,45.62,620.26,482.52,2618.36,15113.01,424.05,66.49,1575.35,913.85,4118.75,39.88,13170.75,121.99,187.96,266.43,19313.79,10.22,34907.14,5363.17,54.14,329.08,582.97,278.09,1992.77,147.84
18-Oct-2016,1477.54,937.67,2100.78,549.91,191.69,13569.75,691.79,45.46,619.95,476.54,2624.61,15356.81,424.86,66.78,1617.55,915.99,4145.11,40.74,13266.19,123.42,187.73,269.66,19452.80,10.22,34817.78,5333.26,55.00,324.26,589.01,275.30,2013.91,147.27
19-Oct-2016,1486.28,940.21,2110.48,557.82,195.64,13600.15,695.40,45.04,624.82,477.31,2696.10,15426.89,429.63,68.05,1617.55,927.47,4200.99,41.08,13333.55,126.34,188.36,269.59,19445.18,10.63,35289.02,5338.50,56.45,330.71,589.73,277.17,2041.95,148.97
20-Oct-2016,1492.73,944.52,2120.70,563.25,195.36,13612.30,697.33,45.38,626.81,483.16,2725.30,15344.54,431.46,69.11,1589.42,929.42,4260.72,41.63,13352.90,126.02,188.53,267.51,19655.17,10.55,35333.80,5366.48,56.99,335.63,592.25,278.23,2036.11,148.78
21-Oct-2016,1500.37,947.01,2129.42,565.67,200.81,13761.94,701.41,45.69,628.20,483.96,2766.22,15445.23,432.70,69.89,1575.35,922.84,4292.16,41.73,13284.66,128.28,188.62,270.80,19621.26,10.63,35796.60,5404.74,57.66,342.34,597.97,281.66,1988.72,150.20
24-Oct-2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Oct-2016,1506.47,949.16,2136.91,571.08,200.60,13927.27,702.83,46.46,629.20,484.59,2829.64,15430.20,432.60,69.43,1701.94,921.10,4355.07,41.85,13323.44,128.91,188.29,272.37,19594.60,10.88,36387.63,5422.74,57.67,364.09,600.08,282.02,2008.98,150.16
26-Oct-2016,1492.12,938.42,2113.13,576.36,198.24,13792.43,698.94,47.07,628.42,477.85,2803.26,15442.30,431.25,68.68,1673.81,912.15,4343.03,41.46,13224.97,127.09,188.06,269.91,19343.84,10.55,36054.13,5402.44,56.92,357.64,592.14,279.19,1991.34,149.45
27-Oct-2016,1498.36,941.27,2120.14,578.08,203.87,13893.28,701.50,47.23,659.20,480.12,2812.88,15545.81,431.11,69.27,1716.01,920.84,4337.37,41.49,13107.22,127.00,188.65,270.29,19486.04,10.63,36225.02,5478.26,57.46,352.24,592.40,279.73,1987.33,149.42
28-Oct-2016,1494.44,938.72,2113.90,575.93,204.85,13785.39,702.26,47.13,657.26,478.26,2804.68,15473.87,432.14,69.70,1673.81,916.36,4344.70,41.71,12998.78,126.47,188.55,269.75,19391.33,10.97,36068.49,5589.22,57.37,349.43,593.22,279.86,1960.73,149.22
31-Oct-2016,1495.72,936.66,2111.50,576.21,203.48,13878.78,708.47,46.85,659.94,478.13,2826.22,15371.99,430.54,69.74,1744.14,918.35,4315.03,42.35,13076.29,127.98,188.03,269.79,19352.61,11.22,36034.51,5641.85,57.01,339.33,588.93,279.99,1981.19,148.74
01-Nov-2016,1504.52,942.56,2123.70,579.05,205.00,13829.00,703.75,46.19,652.27,481.05,2816.06,15628.96,433.79,70.26,1744.14,940.98,4392.79,42.66,13281.24,131.92,187.91,269.54,19510.97,11.71,36342.16,5620.45,56.81,336.62,588.53,280.15,1998.05,149.83
02-Nov-2016,1498.65,937.75,2111.99,580.72,203.70,13789.53,702.49,46.11,640.78,480.23,2796.12,15618.90,431.71,70.34,1716.01,944.48,4401.18,42.64,13088.71,131.52,187.77,267.99,19456.76,11.71,36153.10,5586.00,56.26,340.96,592.32,278.94,1998.55,149.25
03-Nov-2016,1493.08,932.36,2101.05,581.51,204.72,13746.61,705.76,45.84,638.91,473.86,2805.04,15608.35,432.53,70.73,1701.94,942.22,4382.37,42.87,13119.19,132.18,188.84,267.19,19400.75,11.71,35996.26,5614.82,56.31,337.67,586.58,276.08,1985.89,148.76
04-Nov-2016,1485.70,926.47,2088.70,579.58,202.86,13619.61,701.71,45.47,640.40,469.51,2797.73,15628.76,432.05,70.38,1659.75,939.99,4362.34,43.01,13021.63,132.06,188.94,266.61,19292.81,12.55,35910.90,5610.54,55.61,331.45,582.66,273.70,1980.37,148.63
07-Nov-2016,1502.27,938.33,2115.50,586.38,209.30,13722.27,706.35,46.43,645.12,477.57,2865.75,15760.96,432.54,70.79,1673.81,947.55,4364.43,43.83,13125.13,134.19,188.35,267.33,19596.62,12.71,36243.87,5634.39,56.10,336.97,579.90,280.42,1993.04,149.15
08-Nov-2016,1509.84,945.39,2129.56,592.84,210.30,13784.58,708.43,46.51,649.30,482.81,2862.53,15791.44,433.90,71.08,1645.68,949.45,4345.48,43.60,13107.63,133.29,190.94,267.92,19622.26,12.21,36283.34,5666.38,56.32,334.03,589.08,279.30,1988.33,153.19
09-Nov-2016,1509.43,944.07,2127.36,595.51,210.79,13789.89,703.65,46.58,638.13,481.66,2942.56,15443.93,433.22,71.49,1673.81,952.63,4380.83,43.62,13032.04,133.55,190.24,267.97,19536.59,14.37,36514.78,5684.97,56.72,331.80,586.53,278.77,1979.39,153.27
10-Nov-2016,1514.26,946.79,2133.55,593.93,214.69,13836.24,705.19,46.87,630.28,485.34,2958.82,15673.74,434.34,72.07,1716.01,945.53,4436.36,43.81,13163.83,135.03,190.38,270.20,19514.38,14.21,36790.49,5692.19,56.35,342.50,591.60,279.04,1976.32,152.69
11-Nov-2016,1494.53,933.81,2104.49,587.93,215.67,13727.89,704.40,46.50,625.72,477.04,2915.96,15720.88,432.96,70.68,1701.94,942.08,4359.34,44.20,12965.91,132.30,190.00,266.51,19267.10,14.46,36174.87,5663.62,55.46,330.04,588.11,274.93,1938.94,149.84
14-Nov-2016,1469.23,914.45,2061.13,578.98,204.39,13448.37,709.30,46.56,626.71,469.29,2832.42,15606.36,430.41,68.17,1659.75,939.12,4281.10,43.72,12708.58,129.77,189.22,263.36,18870.04,13.96,35782.55,5552.62,54.50,317.93,580.65,268.16,1893.30,147.38
15-Nov-2016,1476.46,920.17,2074.32,574.62,206.39,13465.37,705.75,46.30,629.37,472.89,2938.30,15605.09,429.28,67.93,1631.62,956.60,4261.38,43.13,12628.98,128.97,189.07,262.65,19137.78,14.12,35621.48,5582.44,54.41,317.58,575.67,271.19,1908.27,147.26
16-Nov-2016,1474.64,917.28,2069.81,573.73,207.45,13467.80,709.14,46.04,625.73,471.44,2928.61,15613.81,430.73,67.98,1631.62,959.61,4206.99,42.81,12554.08,130.39,188.62,262.39,19098.32,13.79,35765.39,5592.36,54.68,322.98,575.07,269.58,1915.72,146.64
17-Nov-2016,1473.85,918.03,2072.14,572.00,205.90,13268.30,706.06,45.71,625.67,476.04,2947.08,15687.92,429.38,67.25,1617.55,957.61,4206.70,42.94,12453.47,129.75,188.80,260.66,19123.38,13.29,35785.04,5607.54,54.82,324.51,579.42,269.62,1951.25,145.30
18-Nov-2016,1473.86,917.20,2069.79,568.65,208.21,13273.50,703.98,45.50,630.97,476.36,2936.57,15535.25,429.85,67.71,1603.48,956.76,4269.00,43.32,12324.97,129.34,188.91,259.38,19250.94,14.37,35907.30,5588.46,55.03,323.81,573.99,267.02,1965.91,145.42
21-Nov-2016,1478.30,919.41,2074.46,577.51,212.95,13423.19,704.81,45.15,630.60,476.65,2953.01,15491.68,428.25,68.24,1659.75,964.57,4296.08,43.48,12479.30,128.67,188.41,259.53,19161.36,14.46,36148.37,5636.79,55.24,318.28,575.19,269.40,1958.99,145.63
22-Nov-2016,1485.68,925.45,2087.34,582.64,217.29,13504.33,703.38,45.22,630.09,476.99,2979.63,15627.57,430.57,68.38,1659.75,976.85,4266.19,43.35,12517.56,129.09,188.36,259.59,19372.71,14.04,36353.62,5725.09,55.15,318.28,573.68,269.58,2001.61,145.12
23-Nov-2016,1496.36,933.20,2104.48,586.00,215.56,13558.58,710.14,45.83,633.20,480.86,3014.30,15701.10,433.52,68.69,1730.08,995.33,4275.30,43.72,12608.70,129.05,188.20,262.92,19539.60,14.29,36456.49,5740.52,55.11,319.34,589.98,272.50,2031.61,145.58
24-Nov-2016,1490.11,928.03,2093.05,584.92,217.88,13569.44,703.08,45.55,632.99,477.17,3016.63,15641.61,431.31,69.23,1701.94,993.56,4254.12,43.46,12546.89,128.27,188.06,261.52,19455.44,14.54,36279.28,5706.92,54.90,318.99,586.84,273.51,1990.21,144.66
25-Nov-2016,1500.40,935.46,2110.11,595.00,217.49,13766.72,706.21,45.76,634.52,480.00,3100.66,15662.66,432.70,69.12,1701.94,989.81,4296.80,43.67,12648.13,128.88,188.22,263.38,19500.78,14.54,36574.69,5724.55,55.40,316.40,589.71,277.60,2021.20,145.65
28-Nov-2016,1500.78,934.78,2110.30,595.51,216.48,13869.37,705.05,45.58,634.52,478.06,3135.38,15629.05,434.78,68.52,1701.94,989.99,4265.57,43.59,12658.42,130.44,187.64,263.57,19391.39,15.62,36748.97,5749.80,55.43,316.40,591.38,278.75,2028.70,145.36
29-Nov-2016,1497.18,932.48,2104.93,593.11,218.68,13695.72,704.26,45.72,633.25,476.69,3086.45,15584.38,434.53,68.59,1687.88,988.14,4266.01,43.90,12540.94,132.20,187.37,263.38,19320.13,15.95,36666.11,5744.02,55.56,318.99,590.78,280.54,2028.16,145.59
30-Nov-2016,1510.24,943.18,2129.23,598.74,220.06,13837.73,702.48,46.18,637.42,480.97,3184.14,15666.61,432.91,68.53,1673.81,989.03,4295.66,43.88,12585.16,134.49,187.52,265.15,19633.92,15.62,36627.06,5832.11,56.11,314.16,609.20,287.04,1998.20,144.92
01-Dec-2016,1512.38,947.32,2135.62,593.74,223.73,13663.58,703.93,46.12,652.33,478.98,3142.00,15821.56,433.09,68.26,1687.88,1004.67,4267.64,43.79,12594.02,132.59,186.90,262.14,20099.78,15.29,36645.06,5844.90,55.53,311.23,598.69,284.82,2013.43,144.32
02-Dec-2016,1501.66,940.21,2119.67,586.59,219.25,13630.42,698.22,46.63,640.89,477.89,3148.89,15757.96,432.54,68.05,1659.75,1003.88,4257.76,43.71,12566.66,131.15,186.42,259.44,19848.16,15.70,36350.52,5794.46,55.51,311.93,599.44,281.43,1989.33,142.93
05-Dec-2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-Dec-2016,1516.48,950.09,2142.41,594.91,227.09,13861.39,698.64,46.47,639.51,478.96,3241.67,15906.67,436.07,68.12,1772.27,1000.38,4294.25,43.96,12726.16,131.53,186.55,262.07,20192.74,16.37,36635.97,5838.18,55.73,313.69,599.53,283.59,2045.69,143.94
07-Dec-2016,1520.53,951.71,2148.59,596.99,228.00,13850.59,695.63,46.77,639.44,482.16,3283.14,15888.05,436.83,68.25,1730.08,1003.25,4316.21,44.30,12702.91,132.72,184.70,263.69,20150.07,16.95,36642.94,5825.99,56.16,321.80,597.57,284.11,2080.26,145.99
08-Dec-2016,1525.41,953.68,2154.39,601.52,230.66,13915.86,693.85,46.86,642.67,487.76,3266.26,15979.95,439.42,69.28,1701.94,1022.54,4451.33,45.23,12658.12,134.33,184.95,264.45,20131.94,17.86,36676.30,5793.69,56.75,315.92,594.66,282.68,2097.07,147.01
09-Dec-2016,1526.32,954.37,2155.95,600.61,229.20,13823.17,685.18,47.47,641.94,488.74,3261.01,15960.58,440.10,69.39,1701.94,1013.24,4457.54,45.56,12694.89,134.08,185.71,265.38,20331.43,18.11,36539.24,5757.90,57.16,312.98,589.98,281.54,2098.29,146.70
12-Dec-2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-Dec-2016,1530.21,956.86,2161.96,600.46,232.96,13817.18,689.51,47.51,645.05,488.62,3280.81,15991.96,441.91,70.08,1701.94,1017.82,4501.48,46.37,12722.99,134.40,185.58,265.46,20403.31,16.87,36658.55,5737.80,57.45,317.45,589.75,282.23,2114.72,147.87
14-Dec-2016,1521.25,950.09,2147.42,599.05,244.66,13739.02,688.99,47.25,639.52,482.48,3247.73,16017.22,443.49,69.30,1701.94,997.95,4523.47,46.73,12770.60,134.28,185.27,264.91,20265.90,17.78,36522.44,5672.91,56.42,315.57,587.69,281.20,2120.62,147.09
15-Dec-2016,1519.65,946.98,2141.16,598.83,243.96,13635.80,690.27,46.79,645.77,484.69,3269.79,16008.74,446.33,69.29,1687.88,989.35,4523.87,46.62,12684.36,135.52,184.44,263.87,20168.18,17.86,36641.86,5676.83,56.76,315.57,584.37,280.80,2088.87,147.82
16-Dec-2016,1522.51,946.62,2142.76,604.07,257.75,13707.56,691.72,47.15,643.93,485.34,3298.39,16100.40,445.90,70.23,1701.94,999.84,4547.86,46.73,12710.19,135.56,184.06,265.85,20166.45,17.70,36758.61,5661.25,56.78,315.22,591.63,279.56,2105.26,147.26
19-Dec-2016,1522.40,948.14,2144.92,605.83,252.86,13788.12,691.32,47.10,655.38,484.95,3260.72,16057.10,444.34,70.16,1701.94,997.42,4533.77,46.30,12664.00,136.00,183.55,264.60,20228.14,17.28,36991.18,5667.27,57.06,310.40,591.66,278.03,2099.26,147.00
20-Dec-2016,1511.65,944.18,2132.36,598.71,243.27,13712.64,691.64,46.83,661.22,481.29,3121.72,16055.88,448.01,69.52,1673.81,997.52,4458.13,45.67,12663.43,133.28,183.25,265.40,20068.64,16.70,36562.42,5660.32,57.20,315.22,588.96,276.27,2104.19,145.22
21-Dec-2016,1508.57,940.30,2124.60,598.70,247.23,13647.72,688.83,46.94,663.92,482.88,3134.59,15870.49,449.91,69.29,1673.81,997.06,4463.72,45.76,12548.97,133.30,183.23,264.48,20040.56,16.87,36341.74,5620.11,57.55,310.04,587.52,275.12,2104.50,145.20
22-Dec-2016,1504.12,938.60,2119.89,593.34,242.11,13512.16,689.02,46.54,653.14,484.20,3067.23,15741.30,453.10,68.81,1673.81,995.09,4419.69,45.71,12614.52,132.38,181.79,264.52,20002.74,16.37,36066.44,5605.61,57.46,309.10,583.76,274.55,2098.20,144.80
23-Dec-2016,1509.98,940.98,2126.62,599.03,246.43,13655.77,692.40,46.57,662.98,487.07,3019.44,15967.94,450.09,70.06,1687.88,994.60,4446.42,45.94,12714.80,134.08,181.80,264.99,20089.91,16.53,36257.57,5618.73,57.68,305.81,586.24,275.05,2088.48,144.81
26-Dec-2016,1515.23,945.45,2136.06,601.80,244.29,13733.03,690.88,46.75,660.17,488.75,3059.12,16012.26,451.57,70.45,1687.88,998.70,4632.79,45.74,12709.18,134.64,181.50,265.00,20099.39,16.78,36558.50,5629.83,57.66,304.52,589.78,277.61,2097.14,145.17
27-Dec-2016,1517.08,945.88,2137.89,603.75,245.47,13750.51,690.20,46.67,683.08,490.65,3073.92,15827.20,448.27,70.67,1744.14,994.49,4552.77,46.64,12695.43,134.84,181.33,266.44,20136.22,16.95,36539.74,5668.42,57.25,307.46,590.70,277.29,2113.25,144.89
28-Dec-2016,1524.60,951.39,2149.57,603.99,252.54,13857.24,693.76,47.09,674.79,490.85,3078.13,15651.66,449.08,70.60,1758.21,1000.12,4565.32,47.54,12820.41,135.75,181.47,267.55,20332.45,17.12,36583.65,5697.97,57.65,308.40,586.27,278.29,2139.87,145.53
29-Dec-2016,1537.81,961.96,2170.38,611.82,256.86,13909.92,694.57,47.33,677.74,495.79,3088.53,15802.84,450.23,71.17,1744.14,1002.46,4641.15,50.69,12913.83,135.92,182.45,269.71,20539.33,17.12,36915.64,5762.71,57.95,309.10,596.24,279.72,2157.11,147.28
30-Dec-2016,1542.94,964.84,2178.19,616.27,259.73,14031.84,695.72,47.38,680.41,499.24,3148.05,16070.16,453.56,70.18,1744.14,1004.18,4593.86,51.11,13017.64,135.96,183.74,269.87,20525.27,16.70,36961.70,5769.93,57.80,309.10,600.06,280.23,2143.56,147.62
02-Jan-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-Jan-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-Jan-2017,1563.58,980.93,2212.46,617.74,262.96,14160.48,700.23,47.58,681.06,509.12,3220.28,16086.68,456.15,70.83,1772.27,1037.96,4602.11,54.39,13027.16,138.49,183.97,270.19,20871.61,17.78,37477.05,5809.56,58.51,310.04,593.93,281.19,2196.37,150.57
05-Jan-2017,1571.05,985.53,2223.24,630.57,261.12,14223.10,700.23,48.33,682.91,514.49,3267.34,15929.28,460.56,71.02,1758.21,1039.37,4645.21,56.28,13242.33,137.93,184.47,271.63,20948.92,18.28,37349.20,5777.40,58.52,311.10,592.14,281.50,2173.63,152.77
06-Jan-2017,1571.48,983.91,2220.84,632.90,260.69,14258.89,703.59,48.21,679.20,514.51,3272.69,15944.18,463.59,71.78,1730.08,1041.08,4751.33,55.36,13234.16,138.85,184.96,272.86,21023.36,18.28,37073.44,5745.88,58.90,326.97,588.92,281.07,2198.86,152.21
09-Jan-2017,1564.08,978.56,2208.77,632.20,256.44,14114.66,705.52,47.67,671.08,515.00,3252.05,15814.80,461.51,71.92,1744.14,1037.50,4816.85,54.22,13244.67,137.63,184.46,274.70,20828.43,18.44,36524.90,5746.03,58.67,326.27,588.51,281.03,2192.60,151.32
10-Jan-2017,1572.10,983.72,2221.86,636.83,265.43,14304.49,711.39,48.57,666.07,519.42,3229.21,15713.91,467.17,72.12,1800.40,1041.85,4841.02,54.23,13291.52,138.06,184.81,278.13,20934.53,19.86,36497.53,5738.37,58.74,326.97,586.09,281.50,2237.93,152.04
11-Jan-2017,1572.93,981.90,2220.80,637.81,267.17,14211.27,713.51,48.56,665.33,520.30,3263.22,15493.00,461.28,72.99,1828.54,1031.46,4866.30,54.30,13387.57,138.97,184.84,278.99,20845.57,19.28,36464.97,5749.98,60.14,329.21,585.40,280.55,2236.27,153.85
12-Jan-2017,1568.84,979.29,2214.62,639.66,270.86,14229.36,712.59,48.57,672.32,517.71,3258.50,15297.68,463.05,72.75,1828.54,1023.80,4834.10,53.63,13294.31,137.20,185.04,278.66,20830.64,19.03,36420.92,5742.42,60.36,323.68,581.85,280.31,2203.39,153.35
13-Jan-2017,1575.24,983.23,2222.81,639.69,267.31,14270.75,714.71,48.83,681.61,519.62,3237.93,15547.27,462.26,73.22,1786.34,1039.14,4959.24,53.37,13226.46,137.76,184.54,280.17,20900.83,19.19,36821.45,5733.89,60.67,328.86,588.39,281.31,2224.93,154.19
16-Jan-2017,1571.80,979.74,2215.41,637.47,268.87,14138.97,718.03,49.20,690.88,514.63,3255.65,15594.16,462.36,73.59,1744.14,1053.73,4995.15,52.78,13171.71,135.79,184.75,278.12,20954.19,19.28,36607.31,5710.89,61.03,338.86,590.20,281.38,2229.90,154.30
17-Jan-2017,1566.84,976.82,2208.43,637.47,267.21,14154.91,715.23,48.96,689.42,512.78,3224.24,15549.71,462.64,73.82,1758.21,1038.37,4926.30,52.77,13244.71,135.32,184.52,278.14,20865.91,18.78,36396.70,5698.63,60.72,338.15,587.74,281.77,2203.23,153.65
18-Jan-2017,1560.83,972.59,2199.26,633.52,267.84,14041.44,714.55,48.91,689.95,514.21,3157.30,15588.17,462.43,74.09,1758.21,1040.12,4892.20,52.45,13230.32,135.06,185.02,276.85,20716.22,18.86,36223.67,5667.00,60.77,334.03,587.86,279.99,2158.23,153.54
19-Jan-2017,1554.88,969.19,2190.84,631.01,267.13,13782.42,712.69,48.34,686.04,509.59,3205.81,15718.30,463.59,74.58,1758.21,1040.19,4896.09,51.46,13290.54,133.54,184.23,275.49,20660.51,18.44,35853.38,5674.56,60.16,328.16,595.10,280.56,2178.93,153.48
20-Jan-2017,1562.99,972.72,2201.72,638.68,269.15,13851.67,711.87,48.84,694.19,511.00,3230.57,15787.89,468.50,74.56,1828.54,1048.19,4922.70,51.88,13328.72,134.71,184.30,278.32,20823.56,19.19,35918.57,5685.50,61.11,336.27,594.93,281.33,2183.39,154.48
23-Jan-2017,1570.79,976.04,2210.52,644.23,270.86,13882.19,716.35,49.57,690.02,512.70,3255.49,15746.09,474.39,75.45,1828.54,1061.88,4960.79,52.88,13356.54,135.81,184.58,281.37,20891.99,19.11,36263.18,5716.42,61.61,333.68,603.89,281.28,2212.17,154.83
24-Jan-2017,1578.82,984.23,2226.47,643.59,275.65,13948.56,714.57,49.51,688.55,514.20,3245.88,15659.00,470.12,74.79,1814.47,1077.47,4938.15,52.73,13281.99,136.19,184.42,282.21,21280.93,18.86,36255.29,5708.49,61.81,333.68,602.25,283.38,2216.81,155.02
25-Jan-2017,1584.29,990.51,2238.00,641.97,276.41,14002.53,716.56,49.42,689.87,522.36,3271.70,15627.56,467.64,75.07,1800.40,1076.74,5008.32,53.50,13481.73,133.87,184.40,281.89,21323.75,19.03,36088.90,5698.83,61.05,336.49,600.51,282.83,2209.39,156.38
26-Jan-2017,1591.00,998.44,2251.19,640.54,284.70,13959.64,713.77,49.28,701.85,521.76,3262.33,15655.71,467.06,74.57,1800.40,1072.17,4994.88,53.41,13588.50,134.13,184.08,283.46,21577.69,18.94,36533.77,5708.96,60.74,333.08,600.17,285.24,2182.29,156.40
